Date,Open,High,Low,Close,Adj Close,Volume
2023-01-01 00:00:00,1196.13000000,1196.70000000,1192.72000000,1194.09000000,1194.09000000,5889.38400000
2023-01-01 01:00:00,1194.09000000,1196.37000000,1193.84000000,1196.02000000,1196.02000000,3157.20790000
2023-01-01 02:00:00,1196.01000000,1196.74000000,1194.11000000,1195.40000000,1195.40000000,3752.04760000
2023-01-01 03:00:00,1195.41000000,1195.41000000,1191.71000000,1194.04000000,1194.04000000,7493.42070000
2023-01-01 04:00:00,1194.05000000,1194.05000000,1190.57000000,1192.92000000,1192.92000000,6409.24910000
2023-01-01 05:00:00,1192.92000000,1194.67000000,1192.71000000,1194.54000000,1194.54000000,2316.34480000
2023-01-01 06:00:00,1194.55000000,1195.23000000,1193.81000000,1194.81000000,1194.81000000,4102.09570000
2023-01-01 07:00:00,1194.81000000,1195.75000000,1193.04000000,1195.06000000,1195.06000000,5826.76980000
2023-01-01 08:00:00,1195.07000000,1195.90000000,1194.17000000,1194.28000000,1194.28000000,3124.60220000
2023-01-01 09:00:00,1194.27000000,1196.55000000,1193.98000000,1196.48000000,1196.48000000,2763.94780000
2023-01-01 10:00:00,1196.47000000,1197.19000000,1195.59000000,1197.14000000,1197.14000000,2006.58090000
2023-01-01 11:00:00,1197.14000000,1197.41000000,1195.72000000,1196.34000000,1196.34000000,2854.05420000
2023-01-01 12:00:00,1196.35000000,1198.50000000,1195.83000000,1197.17000000,1197.17000000,4418.73650000
2023-01-01 13:00:00,1197.16000000,1197.29000000,1193.54000000,1195.26000000,1195.26000000,4804.44900000
2023-01-01 14:00:00,1195.26000000,1195.86000000,1194.20000000,1194.50000000,1194.50000000,3496.25840000
2023-01-01 15:00:00,1194.50000000,1196.81000000,1194.34000000,1196.81000000,1196.81000000,2771.41340000
2023-01-01 16:00:00,1196.81000000,1198.35000000,1195.88000000,1197.34000000,1197.34000000,8667.68250000
2023-01-01 17:00:00,1197.35000000,1203.50000000,1197.34000000,1200.68000000,1200.68000000,10429.04380000
2023-01-01 18:00:00,1200.67000000,1202.91000000,1200.67000000,1200.92000000,1200.92000000,5269.15830000
2023-01-01 19:00:00,1200.93000000,1204.51000000,1200.92000000,1201.78000000,1201.78000000,6650.63050000
2023-01-01 20:00:00,1201.77000000,1204.67000000,1201.39000000,1201.40000000,1201.40000000,4423.76440000
2023-01-01 21:00:00,1201.40000000,1203.08000000,1200.65000000,1202.85000000,1202.85000000,3422.58710000
2023-01-01 22:00:00,1202.85000000,1203.08000000,1200.45000000,1201.03000000,1201.03000000,3264.05090000
2023-01-01 23:00:00,1201.04000000,1202.49000000,1199.36000000,1200.34000000,1200.34000000,10448.58900000
2023-01-02 00:00:00,1200.33000000,1201.04000000,1197.50000000,1198.16000000,1198.16000000,6261.10790000
2023-01-02 01:00:00,1198.16000000,1198.31000000,1193.00000000,1195.16000000,1195.16000000,13822.87260000
2023-01-02 02:00:00,1195.15000000,1197.24000000,1194.46000000,1196.79000000,1196.79000000,3160.01530000
2023-01-02 03:00:00,1196.79000000,1203.53000000,1196.56000000,1201.94000000,1201.94000000,8910.25200000
2023-01-02 04:00:00,1201.94000000,1202.95000000,1199.87000000,1201.85000000,1201.85000000,6437.88610000
2023-01-02 05:00:00,1201.85000000,1202.99000000,1200.15000000,1202.35000000,1202.35000000,4675.79500000
2023-01-02 06:00:00,1202.36000000,1204.19000000,1200.55000000,1201.58000000,1201.58000000,5203.72240000
2023-01-02 07:00:00,1201.58000000,1220.00000000,1201.39000000,1213.09000000,1213.09000000,49691.11870000
2023-01-02 08:00:00,1213.08000000,1217.27000000,1212.74000000,1215.94000000,1215.94000000,11518.08900000
2023-01-02 09:00:00,1215.93000000,1219.32000000,1215.74000000,1217.18000000,1217.18000000,13720.00550000
2023-01-02 10:00:00,1217.18000000,1224.29000000,1216.61000000,1217.75000000,1217.75000000,33278.13660000
2023-01-02 11:00:00,1217.74000000,1217.88000000,1214.29000000,1217.35000000,1217.35000000,7768.19520000
2023-01-02 12:00:00,1217.35000000,1218.67000000,1216.61000000,1216.62000000,1216.62000000,5725.82580000
2023-01-02 13:00:00,1216.62000000,1217.01000000,1214.04000000,1214.95000000,1214.95000000,6919.29380000
2023-01-02 14:00:00,1214.95000000,1218.39000000,1214.92000000,1216.78000000,1216.78000000,9916.86590000
2023-01-02 15:00:00,1216.77000000,1220.98000000,1215.45000000,1219.00000000,1219.00000000,14366.92280000
2023-01-02 16:00:00,1219.00000000,1220.29000000,1216.26000000,1216.51000000,1216.51000000,7288.03160000
2023-01-02 17:00:00,1216.52000000,1217.37000000,1215.74000000,1217.08000000,1217.08000000,5356.34960000
2023-01-02 18:00:00,1217.09000000,1219.35000000,1216.66000000,1218.03000000,1218.03000000,3683.99390000
2023-01-02 19:00:00,1218.04000000,1219.30000000,1217.38000000,1218.87000000,1218.87000000,2832.77570000
2023-01-02 20:00:00,1218.88000000,1218.88000000,1216.61000000,1218.40000000,1218.40000000,3148.21160000
2023-01-02 21:00:00,1218.39000000,1223.85000000,1218.09000000,1219.79000000,1219.79000000,6210.72740000
2023-01-02 22:00:00,1219.79000000,1220.31000000,1211.22000000,1215.11000000,1215.11000000,12767.62450000
2023-01-02 23:00:00,1215.10000000,1217.11000000,1212.82000000,1214.00000000,1214.00000000,10130.32110000
2023-01-03 00:00:00,1213.99000000,1216.81000000,1213.00000000,1215.55000000,1215.55000000,5917.09080000
2023-01-03 01:00:00,1215.55000000,1215.79000000,1211.50000000,1214.14000000,1214.14000000,7526.10630000
2023-01-03 02:00:00,1214.13000000,1215.22000000,1212.97000000,1214.22000000,1214.22000000,4795.28800000
2023-01-03 03:00:00,1214.21000000,1216.21000000,1212.93000000,1215.59000000,1215.59000000,6510.56410000
2023-01-03 04:00:00,1215.58000000,1215.79000000,1213.41000000,1213.54000000,1213.54000000,4289.54620000
2023-01-03 05:00:00,1213.55000000,1217.86000000,1213.43000000,1217.86000000,1217.86000000,5559.77390000
2023-01-03 06:00:00,1217.85000000,1219.89000000,1216.46000000,1216.80000000,1216.80000000,7585.18040000
2023-01-03 07:00:00,1216.80000000,1217.17000000,1215.29000000,1216.61000000,1216.61000000,4094.17910000
2023-01-03 08:00:00,1216.61000000,1217.08000000,1213.99000000,1215.63000000,1215.63000000,7372.58740000
2023-01-03 09:00:00,1215.64000000,1218.57000000,1215.63000000,1217.48000000,1217.48000000,8999.92490000
2023-01-03 10:00:00,1217.49000000,1218.40000000,1215.73000000,1215.73000000,1215.73000000,8359.92580000
2023-01-03 11:00:00,1215.73000000,1216.92000000,1214.19000000,1214.98000000,1214.98000000,5146.42390000
2023-01-03 12:00:00,1214.98000000,1216.50000000,1214.50000000,1215.35000000,1215.35000000,5654.64080000
2023-01-03 13:00:00,1215.35000000,1217.84000000,1215.21000000,1216.40000000,1216.40000000,9364.14920000
2023-01-03 14:00:00,1216.40000000,1219.24000000,1206.00000000,1210.33000000,1210.33000000,26626.79980000
2023-01-03 15:00:00,1210.32000000,1212.15000000,1207.09000000,1211.76000000,1211.76000000,16679.95340000
2023-01-03 16:00:00,1211.77000000,1212.76000000,1207.31000000,1207.71000000,1207.71000000,12333.74700000
2023-01-03 17:00:00,1207.71000000,1209.74000000,1206.88000000,1208.75000000,1208.75000000,6148.64120000
