Date,Open,High,Low,Close,Adj Close,Volume
2024-06-01 00:00:00,67540.01000000,67703.89000000,67540.00000000,67586.61000000,67586.61000000,274.50877000
2024-06-01 00:15:00,67586.61000000,67586.61000000,67507.39000000,67559.73000000,67559.73000000,82.60933000
2024-06-01 00:30:00,67559.73000000,67636.28000000,67552.00000000,67603.06000000,67603.06000000,139.32988000
2024-06-01 00:45:00,67603.06000000,67689.64000000,67603.05000000,67655.66000000,67655.66000000,73.42276000
2024-06-01 01:00:00,67655.66000000,67710.29000000,67600.00000000,67621.56000000,67621.56000000,126.42777000
2024-06-01 01:15:00,67621.56000000,67627.47000000,67520.53000000,67571.30000000,67571.30000000,143.96083000
2024-06-01 01:30:00,67571.30000000,67588.00000000,67428.44000000,67491.22000000,67491.22000000,210.90527000
2024-06-01 01:45:00,67491.22000000,67560.00000000,67491.22000000,67560.00000000,67560.00000000,85.26588000
2024-06-01 02:00:00,67560.00000000,67710.00000000,67546.52000000,67639.25000000,67639.25000000,121.31399000
2024-06-01 02:15:00,67639.25000000,67665.00000000,67617.48000000,67661.60000000,67661.60000000,74.37164000
2024-06-01 02:30:00,67661.60000000,67740.00000000,67661.59000000,67684.01000000,67684.01000000,80.91772000
2024-06-01 02:45:00,67684.01000000,67729.05000000,67684.00000000,67729.05000000,67729.05000000,51.11623000
2024-06-01 03:00:00,67729.05000000,67739.60000000,67660.28000000,67686.75000000,67686.75000000,98.78578000
2024-06-01 03:15:00,67686.75000000,67695.00000000,67623.24000000,67655.16000000,67655.16000000,76.15840000
2024-06-01 03:30:00,67655.16000000,67748.66000000,67655.15000000,67748.66000000,67748.66000000,65.82069000
2024-06-01 03:45:00,67748.66000000,67757.14000000,67673.72000000,67715.31000000,67715.31000000,72.43645000
2024-06-01 04:00:00,67715.31000000,67763.81000000,67704.20000000,67708.01000000,67708.01000000,147.95882000
2024-06-01 04:15:00,67708.01000000,67719.56000000,67656.00000000,67679.99000000,67679.99000000,64.02976000
2024-06-01 04:30:00,67679.99000000,67725.00000000,67675.00000000,67693.63000000,67693.63000000,48.45051000
2024-06-01 04:45:00,67693.63000000,67726.84000000,67680.00000000,67680.01000000,67680.01000000,55.52488000
2024-06-01 05:00:00,67680.01000000,67680.01000000,67623.25000000,67659.89000000,67659.89000000,50.10285000
2024-06-01 05:15:00,67659.89000000,67685.64000000,67603.00000000,67603.01000000,67603.01000000,67.69074000
2024-06-01 05:30:00,67603.01000000,67746.00000000,67603.00000000,67737.48000000,67737.48000000,69.29506000
2024-06-01 05:45:00,67737.48000000,67810.00000000,67676.79000000,67686.35000000,67686.35000000,129.63531000
2024-06-01 06:00:00,67686.35000000,67729.87000000,67656.80000000,67665.98000000,67665.98000000,90.08589000
2024-06-01 06:15:00,67665.98000000,67670.09000000,67641.15000000,67662.95000000,67662.95000000,57.76526000
2024-06-01 06:30:00,67662.95000000,67696.00000000,67607.94000000,67665.76000000,67665.76000000,63.72041000
2024-06-01 06:45:00,67665.75000000,67693.32000000,67656.88000000,67693.32000000,67693.32000000,54.66731000
2024-06-01 07:00:00,67693.32000000,67706.63000000,67660.00000000,67664.43000000,67664.43000000,56.70606000
2024-06-01 07:15:00,67664.43000000,67664.44000000,67606.14000000,67610.90000000,67610.90000000,49.52403000
2024-06-01 07:30:00,67610.91000000,67694.00000000,67575.23000000,67668.00000000,67668.00000000,127.63987000
2024-06-01 07:45:00,67668.00000000,67733.01000000,67623.40000000,67632.08000000,67632.08000000,117.93712000
2024-06-01 08:00:00,67632.07000000,67664.12000000,67618.35000000,67629.12000000,67629.12000000,98.42376000
2024-06-01 08:15:00,67629.13000000,67650.00000000,67611.61000000,67628.99000000,67628.99000000,61.80095000
2024-06-01 08:30:00,67628.99000000,67731.70000000,67628.99000000,67731.68000000,67731.68000000,67.15183000
2024-06-01 08:45:00,67731.69000000,67741.06000000,67658.74000000,67704.00000000,67704.00000000,149.07126000
2024-06-01 09:00:00,67704.00000000,67760.00000000,67703.99000000,67712.73000000,67712.73000000,124.07730000
2024-06-01 09:15:00,67712.73000000,67712.73000000,67665.01000000,67665.02000000,67665.02000000,85.41519000
2024-06-01 09:30:00,67665.02000000,67705.79000000,67635.00000000,67703.10000000,67703.10000000,82.18104000
2024-06-01 09:45:00,67703.10000000,67709.99000000,67665.13000000,67706.69000000,67706.69000000,57.71582000
2024-06-01 10:00:00,67706.69000000,67743.69000000,67690.23000000,67733.02000000,67733.02000000,97.94620000
2024-06-01 10:15:00,67733.02000000,67750.00000000,67668.22000000,67668.23000000,67668.23000000,78.28229000
2024-06-01 10:30:00,67668.23000000,67703.24000000,67661.22000000,67683.89000000,67683.89000000,72.84707000
2024-06-01 10:45:00,67683.89000000,67683.89000000,67627.32000000,67627.33000000,67627.33000000,68.55112000
2024-06-01 11:00:00,67627.33000000,67679.50000000,67627.32000000,67679.50000000,67679.50000000,85.86696000
2024-06-01 11:15:00,67679.50000000,67679.50000000,67655.05000000,67670.66000000,67670.66000000,40.15470000
2024-06-01 11:30:00,67670.66000000,67683.89000000,67670.65000000,67680.50000000,67680.50000000,68.39512000
2024-06-01 11:45:00,67680.50000000,67694.00000000,67660.56000000,67660.57000000,67660.57000000,55.27273000
2024-06-01 12:00:00,67660.57000000,67718.64000000,67640.00000000,67694.01000000,67694.01000000,83.63749000
2024-06-01 12:15:00,67694.01000000,67723.07000000,67682.21000000,67721.85000000,67721.85000000,74.43647000
2024-06-01 12:30:00,67721.85000000,67728.47000000,67695.00000000,67728.47000000,67728.47000000,65.65634000
2024-06-01 12:45:00,67728.47000000,67872.50000000,67717.75000000,67717.76000000,67717.76000000,184.49810000
2024-06-01 13:00:00,67717.76000000,67830.00000000,67714.28000000,67788.77000000,67788.77000000,98.42675000
2024-06-01 13:15:00,67788.77000000,67837.00000000,67778.22000000,67778.23000000,67778.23000000,115.34054000
2024-06-01 13:30:00,67778.23000000,67822.65000000,67757.31000000,67759.83000000,67759.83000000,117.78044000
2024-06-01 13:45:00,67759.83000000,67804.79000000,67720.00000000,67720.01000000,67720.01000000,87.72203000
2024-06-01 14:00:00,67720.01000000,67775.22000000,67673.00000000,67755.01000000,67755.01000000,97.98919000
2024-06-01 14:15:00,67755.01000000,67820.00000000,67755.00000000,67800.00000000,67800.00000000,88.20771000
2024-06-01 14:30:00,67800.00000000,67870.00000000,67794.00000000,67805.58000000,67805.58000000,101.13278000
2024-06-01 14:45:00,67805.58000000,67812.99000000,67761.70000000,67803.34000000,67803.34000000,91.67552000
2024-06-01 15:00:00,67803.33000000,67824.00000000,67759.00000000,67759.01000000,67759.01000000,137.51426000
2024-06-01 15:15:00,67759.00000000,67809.85000000,67755.01000000,67777.22000000,67777.22000000,64.41156000
2024-06-01 15:30:00,67777.22000000,67791.77000000,67770.00000000,67791.77000000,67791.77000000,46.58435000
2024-06-01 15:45:00,67791.77000000,67791.77000000,67668.01000000,67691.28000000,67691.28000000,72.98041000
2024-06-01 16:00:00,67691.28000000,67719.99000000,67675.67000000,67676.41000000,67676.41000000,78.89209000
2024-06-01 16:15:00,67676.41000000,67707.00000000,67612.00000000,67707.00000000,67707.00000000,96.63731000
2024-06-01 16:30:00,67707.00000000,67719.92000000,67667.55000000,67686.16000000,67686.16000000,52.44188000
2024-06-01 16:45:00,67686.16000000,67706.99000000,67642.92000000,67700.01000000,67700.01000000,76.90182000
2024-06-01 17:00:00,67700.01000000,67700.01000000,67616.67000000,67644.01000000,67644.01000000,85.83340000
2024-06-01 17:15:00,67644.01000000,67677.59000000,67630.00000000,67675.95000000,67675.95000000,59.54916000
2024-06-01 17:30:00,67675.95000000,67681.00000000,67652.01000000,67652.02000000,67652.02000000,41.68208000
2024-06-01 17:45:00,67652.02000000,67900.00000000,67556.72000000,67791.02000000,67791.02000000,990.09817000
2024-06-01 18:00:00,67791.02000000,67821.73000000,67740.00000000,67759.27000000,67759.27000000,136.40154000
2024-06-01 18:15:00,67759.27000000,67765.94000000,67731.13000000,67733.03000000,67733.03000000,54.34524000
2024-06-01 18:30:00,67733.03000000,67759.00000000,67726.32000000,67759.00000000,67759.00000000,49.48060000
2024-06-01 18:45:00,67759.00000000,67773.03000000,67737.92000000,67750.71000000,67750.71000000,36.88331000
2024-06-01 19:00:00,67750.70000000,67759.00000000,67720.00000000,67720.61000000,67720.61000000,42.86344000
2024-06-01 19:15:00,67720.61000000,67730.47000000,67685.72000000,67728.52000000,67728.52000000,43.30051000
2024-06-01 19:30:00,67728.52000000,67782.64000000,67710.00000000,67782.64000000,67782.64000000,46.77292000
2024-06-01 19:45:00,67782.64000000,67782.64000000,67740.00000000,67753.76000000,67753.76000000,41.59111000
2024-06-01 20:00:00,67753.76000000,67771.53000000,67700.00000000,67700.01000000,67700.01000000,158.02448000
2024-06-01 20:15:00,67700.01000000,67742.28000000,67700.01000000,67742.28000000,67742.28000000,55.56191000
2024-06-01 20:30:00,67742.28000000,67772.00000000,67742.27000000,67772.00000000,67772.00000000,46.83944000
2024-06-01 20:45:00,67772.00000000,67796.54000000,67731.54000000,67796.54000000,67796.54000000,76.75812000
2024-06-01 21:00:00,67796.54000000,67796.54000000,67713.23000000,67720.66000000,67720.66000000,59.02870000
2024-06-01 21:15:00,67720.66000000,67799.65000000,67720.65000000,67760.01000000,67760.01000000,58.85847000
2024-06-01 21:30:00,67760.01000000,67815.74000000,67758.14000000,67814.98000000,67814.98000000,84.43449000
2024-06-01 21:45:00,67814.98000000,67820.20000000,67719.38000000,67760.01000000,67760.01000000,88.03947000
2024-06-01 22:00:00,67760.01000000,67810.95000000,67710.00000000,67796.27000000,67796.27000000,80.57357000
2024-06-01 22:15:00,67796.27000000,67885.00000000,67764.31000000,67845.25000000,67845.25000000,81.70741000
2024-06-01 22:30:00,67845.25000000,67845.25000000,67770.00000000,67776.04000000,67776.04000000,64.75399000
2024-06-01 22:45:00,67776.04000000,67800.00000000,67765.40000000,67765.40000000,67765.40000000,36.41453000
2024-06-01 23:00:00,67765.41000000,67819.78000000,67765.40000000,67782.07000000,67782.07000000,74.60660000
2024-06-01 23:15:00,67782.08000000,67796.00000000,67751.60000000,67751.61000000,67751.61000000,28.70800000
2024-06-01 23:30:00,67751.61000000,67758.65000000,67726.91000000,67726.91000000,67726.91000000,24.49121000
2024-06-01 23:45:00,67726.91000000,67768.56000000,67723.00000000,67766.85000000,67766.85000000,35.95381000
2024-06-02 00:00:00,67766.84000000,67772.00000000,67744.00000000,67753.87000000,67753.87000000,70.20545000
2024-06-02 00:15:00,67753.86000000,67809.81000000,67753.86000000,67796.95000000,67796.95000000,81.25177000
2024-06-02 00:30:00,67796.94000000,67814.77000000,67760.64000000,67814.77000000,67814.77000000,30.75657000
