action,pair,amount,price,total_usdt,initial_usd,current_usd,profit
buy,BTC,7.927933759001634e-22,70837.96,5.054387890525266e-16,,,
buy,BTC,7.1365165494403275e-22,70824.3,4.548949101472739e-16,,,
buy,BTC,6.418723157150754e-22,70870.0,4.0940541913254653e-16,,,
buy,BTC,5.781092647809124e-22,70818.0,3.6846487721929187e-16,,,
buy,BTC,5.193480555915958e-22,70947.58,3.316183894973627e-16,,,
buy,BTC,4.674038950476577e-22,70949.0,2.984565505476264e-16,,,
buy,BTC,4.2017847239388275e-22,71030.9,2.6861089549286375e-16,,,
buy,BTC,3.7721883800647755e-22,71208.24,2.417498059435774e-16,,,
buy,BTC,3.396863360462045e-22,71168.54,2.1757482534921967e-16,,,
buy,BTC,3.0687511579560048e-22,70900.12,1.958173428142977e-16,,,
buy,BTC,2.756631840843214e-22,71035.0,1.7623560853286792e-16,,,
buy,BTC,2.4859871766594055e-22,70891.6,1.5861204767958113e-16,,,
buy,BTC,2.2339728171733703e-22,70999.99,1.42750842911623e-16,,,
buy,BTC,2.0141436907956083e-22,70874.21,1.284757586204607e-16,,,
buy,BTC,1.8102002490299612e-22,70973.23,1.1562818275841464e-16,,,
buy,BTC,1.6264353240693375e-22,71093.01,1.0406536448257317e-16,,,
buy,BTC,1.463255623493522e-22,71119.06,9.365882803431585e-17,,,
buy,BTC,1.3163943896429393e-22,71148.0,8.429294523088426e-17,,,
buy,BTC,1.186132002787352e-22,71065.4,7.586365070779583e-17,,,
buy,BTC,1.0633067459795502e-22,71346.91,6.827728563701624e-17,,,
buy,BTC,9.589507756534269e-23,71199.99,6.144955707331461e-17,,,
buy,BTC,8.647330618513697e-23,71061.88,5.5304601365983153e-17,,,
buy,BTC,7.778005961983082e-23,71103.83,4.977414122938484e-17,,,
buy,BTC,7.006503981970816e-23,71039.91,4.4796727106446353e-17,,,
buy,BTC,6.315841231617881e-23,70927.57,4.0317054395801715e-17,,,
buy,BTC,5.686291031279948e-23,70902.2,3.6285348956221546e-17,,,
buy,BTC,5.111378515910208e-23,70989.36,3.265681406059939e-17,,,
buy,BTC,4.609975014010467e-23,70839.46,2.9391132654539455e-17,,,
buy,BTC,4.1457739356025534e-23,70894.2,2.645201938908551e-17,,,
buy,BTC,3.734015981086219e-23,70840.67,2.3806817450176958e-17,,,
buy,BTC,3.363551527664418e-23,70778.81,2.1426135705159263e-17,,,
buy,BTC,3.027236151345486e-23,70777.88,1.9283522134643336e-17,,,
buy,BTC,2.7236486234800513e-23,70800.33,1.7355169921179004e-17,,,
buy,BTC,2.4491532153205847e-23,70861.92,1.5619652929061104e-17,,,
buy,BTC,2.2030540097406353e-23,70900.0,1.4057687636154993e-17,,,
buy,BTC,1.980737419953279e-23,70971.99,1.2651918872539494e-17,,,
buy,BTC,1.782670962163721e-23,70971.7,1.1386726985285544e-17,,,
buy,BTC,1.6072051413286957e-23,70848.0,1.0248054286756989e-17,,,
buy,BTC,1.4479964312837618e-23,70774.03,9.22324885808129e-18,,,
buy,BTC,1.2986599027898808e-23,71021.28,8.300923972273161e-18,,,
buy,BTC,1.1701329013448352e-23,70940.01,7.470831575045844e-18,,,
buy,BTC,1.0519851757071483e-23,71016.51,6.7237484175412595e-18,,,
buy,BTC,9.454675715326638e-24,71115.59,6.0513735757871335e-18,,,
buy,BTC,8.54426680044535e-24,70823.79,5.44623621820842e-18,,,
buy,BTC,7.69996086311661e-24,70730.7,4.901612596387578e-18,,,
buy,BTC,6.95822731521313e-24,70443.41,4.41145133674882e-18,,,
buy,BTC,6.2361492230191435e-24,70739.99,3.970306203073938e-18,,,
buy,BTC,5.59891138914628e-24,70912.11,3.573275582766544e-18,,,
buy,BTC,5.04215737283722e-24,70867.99,3.2159480244898895e-18,,,
buy,BTC,4.536174992675694e-24,70895.59,2.8943532220409005e-18,,,
buy,BTC,4.045581206027181e-24,71543.57,2.6049178998368105e-18,,,
buy,BTC,3.64079815496817e-24,71547.99,2.3444261098531293e-18,,,
buy,BTC,3.2752525598321787e-24,71580.01,2.1099834988678166e-18,,,
buy,BTC,2.9450459875567582e-24,71645.18,1.898985148981035e-18,,,
buy,BTC,2.6505003245541886e-24,71646.29,1.7090866340829316e-18,,,
buy,BTC,2.389771449429786e-24,71516.74,1.5381779706746384e-18,,,
buy,BTC,2.1569457405455774e-24,71312.78,1.3843601736071745e-18,,,
buy,BTC,1.9350857801450273e-24,71539.99,1.2459241562464571e-18,,,
buy,BTC,1.7441803074906283e-24,71433.22,1.1213317406218115e-18,,,
buy,BTC,1.568442455571466e-24,71493.33,1.0091985665596304e-18,,,
buy,BTC,1.4089249442887927e-24,71628.98,9.082787099036673e-19,,,
buy,BTC,1.2734747072063526e-24,71322.87,8.174508389133006e-19,,,
buy,BTC,1.149316897624083e-24,71124.93,7.357057550219705e-19,,,
buy,BTC,1.035330215999084e-24,71060.01,6.621351795197735e-19,,,
buy,BTC,9.313150233481304e-25,71096.8,5.959216615677961e-19,,,
buy,BTC,8.401589879543937e-25,70929.63,5.363294954110165e-19,,,
buy,BTC,7.55994724553559e-25,70943.55,4.826965458699148e-19,,,
buy,BTC,6.783257640563396e-25,71159.99,4.3442689128292335e-19,,,
buy,BTC,6.094657632096029e-25,71279.95,3.90984202154631e-19,,,
buy,BTC,5.488923538657285e-25,71231.49,3.518857819391679e-19,,,
buy,BTC,4.938515619815319e-25,71253.35,3.166972037452511e-19,,,
buy,BTC,4.446745973219753e-25,71219.99,2.8502748337072596e-19,,,
buy,BTC,4.003418777773336e-25,71196.02,2.565247350336534e-19,,,
buy,BTC,3.6062218836166284e-25,71133.93,2.3087226153028804e-19,,,
buy,BTC,3.249646338997387e-25,71045.35,2.0778503537725923e-19,,,
buy,BTC,2.921008517465378e-25,71134.69,1.870065318395333e-19,,,
buy,BTC,2.6287694547030813e-25,71138.43,1.6830587865557996e-19,,,
buy,BTC,2.363831670383825e-25,71200.45,1.5147529079002195e-19,,,
buy,BTC,2.129543039251307e-25,71130.42,1.3632776171101977e-19,,,
buy,BTC,1.9136409439560528e-25,71239.99,1.226949855399178e-19,,,
buy,BTC,1.724580001783935e-25,71144.85,1.1042548698592601e-19,,,
buy,BTC,1.5493095236120609e-25,71274.0,9.93829382873334e-20,,,
buy,BTC,1.4027231938932027e-25,70850.0,8.944464445860006e-20,,,
buy,BTC,1.258435780528041e-25,71076.05,8.050018001274006e-20,,,
buy,BTC,1.1320833100739729e-25,71108.0,7.245016201146605e-20,,,
buy,BTC,1.0179132952170415e-25,71175.18,6.520514581031945e-20,,,
buy,BTC,9.164204212154184e-26,71152.0,5.868463122928751e-20,,,
buy,BTC,8.262024496530379e-26,71029.36,5.281616810635876e-20,,,
buy,BTC,7.437005193659016e-26,71018.06,4.753455129572288e-20,,,
buy,BTC,6.699160704386421e-26,70955.98,4.278109616615059e-20,,,
buy,BTC,6.017032655862622e-26,71099.99,3.850298654953553e-20,,,
buy,BTC,5.411828827087003e-26,71145.98,3.4652687894581976e-20,,,
buy,BTC,4.872150472756244e-26,71124.01,3.1187419105123777e-20,,,
buy,BTC,4.3799719014153406e-26,71204.61,2.80686771946114e-20,,,
buy,BTC,3.9418872424730774e-26,71206.19,2.5261809475150262e-20,,,
buy,BTC,3.5503735320130896e-26,71152.54,2.2735628527635237e-20,,,
buy,BTC,3.195000749386522e-26,71160.01,2.0462065674871712e-20,,,
buy,BTC,2.875803369279361e-26,71152.52,1.8415859107384542e-20,,,
buy,BTC,2.587864053945426e-26,71162.39,1.6574273196646086e-20,,,
buy,BTC,2.3304927301813785e-26,71119.18,1.4916845876981478e-20,,,
buy,BTC,2.0994856969713553e-26,71050.0,1.342516128928333e-20,,,
buy,BTC,1.892253663145308e-26,70948.0,1.2082645160354997e-20,,,
buy,BTC,1.702745337937866e-26,70959.79,1.0874380644319498e-20,,,
buy,BTC,1.530395834879461e-26,71056.0,9.786942579887549e-21,,,
buy,BTC,1.3773851342986602e-26,71054.51,8.808248321898794e-21,,,
buy,BTC,1.2428000367268654e-26,70874.22,7.927423489708914e-21,,,
buy,BTC,1.1192156519896698e-26,70830.17,7.134681140738023e-21,,,
buy,BTC,1.0065082647738701e-26,70885.47,6.421213026664221e-21,,,
buy,BTC,9.057299201379245e-27,70895.45,5.7790917239977986e-21,,,
buy,BTC,8.141539271699238e-27,70982.79,5.2011825515980186e-21,,,
buy,BTC,7.329924591658215e-27,70958.2,4.681064296438217e-21,,,
buy,BTC,6.607101889735345e-27,70848.98,4.212957866794395e-21,,,
buy,BTC,5.9431185345818686e-27,70888.0,3.791662080114955e-21,,,
buy,BTC,5.3463728777611186e-27,70920.27,3.4124958721034594e-21,,,
buy,BTC,4.813786803794692e-27,70890.05,3.0712462848931135e-21,,,
buy,BTC,4.329145236310813e-27,70943.48,2.7641216564038023e-21,,,
buy,BTC,3.8919527371076325e-27,71021.46,2.487709490763422e-21,,,
buy,BTC,3.509956630837444e-27,70875.79,2.23893854168708e-21,,,
buy,BTC,3.154535987547032e-27,70975.21,2.015044687518372e-21,,,
buy,BTC,2.8421253259462824e-27,70899.22,1.813540218766535e-21,,,
buy,BTC,2.5577399906811123e-27,70904.01,1.6321861968898813e-21,,,
buy,BTC,2.2963003771016335e-27,71078.95,1.4689675772008932e-21,,,
buy,BTC,2.0691234571391737e-27,70994.68,1.3220708194808039e-21,,,
buy,BTC,1.8633840814928992e-27,70949.99,1.1898637375327235e-21,,,
buy,BTC,1.6763628418713276e-27,70978.89,1.070877363779451e-21,,,
buy,BTC,1.5103955091115784e-27,70900.46,9.637896274015059e-22,,,
buy,BTC,1.3586875419241043e-27,70935.34,8.674106646613553e-22,,,
buy,BTC,1.223014648446626e-27,70923.98,7.806695981952197e-22,,,
buy,BTC,1.0997203586848255e-27,70988.01,7.026026383756978e-22,,,
buy,BTC,9.899547144277365e-28,70973.21,6.32342374538128e-22,,,
buy,BTC,8.904940038100508e-28,71010.29,5.691081370843152e-22,,,
buy,BTC,8.0008274444605605e-28,71131.16,5.121973233758837e-22,,,
buy,BTC,7.196813986338962e-28,71170.01,4.609775910382954e-22,,,
buy,BTC,6.476807700811107e-28,71173.58,4.1487983193446588e-22,,,
buy,BTC,5.813397160985905e-28,71366.16,3.7339184874101926e-22,,,
buy,BTC,5.243647433000469e-28,71208.42,3.3605266386691735e-22,,,
buy,BTC,4.720690774194418e-28,71187.18,3.0244739748022563e-22,,,
buy,BTC,4.25309482254515e-28,71112.31,2.7220265773220305e-22,,,
buy,BTC,3.8249066684419057e-28,71165.83,2.4498239195898274e-22,,,
buy,BTC,3.426652572446848e-28,71493.21,2.204841527630845e-22,,,
buy,BTC,3.1000357515783827e-28,71123.1,1.9843573748677603e-22,,,
buy,BTC,2.7876906496955733e-28,71182.84,1.7859216373809842e-22,,,
buy,BTC,2.5086001809487814e-28,71191.96,1.6073294736428858e-22,,,
buy,BTC,2.252424221031012e-28,71359.98,1.4465965262785973e-22,,,
buy,BTC,2.024215256175365e-28,71464.56,1.3019368736507375e-22,,,
buy,BTC,1.8233781772375035e-28,71402.46,1.1717431862856637e-22,,,
buy,BTC,1.6365866592664218e-28,71596.77,1.0545688676570972e-22,,,
buy,BTC,1.4755278010140355e-28,71470.62,9.491119808913875e-23,,,
buy,BTC,1.3311528483750175e-28,71300.0,8.542007828022487e-23,,,
buy,BTC,1.2009233165786015e-28,71128.67,7.687807045220238e-23,,,
buy,BTC,1.0819007375095223e-28,71058.34,6.919026340698214e-23,,,
buy,BTC,9.756789559863456e-29,70914.99,6.227123706628393e-23,,,
buy,BTC,8.776907490002873e-29,70948.95,5.604411335965554e-23,,,
buy,BTC,7.893981824279613e-29,70996.0,5.0439702023689986e-23,,,
buy,BTC,7.086219318616087e-29,71179.99,4.5395731821320986e-23,,,
buy,BTC,6.387038863625022e-29,71074.77,4.085615863918889e-23,,,
buy,BTC,5.746432564377614e-29,71098.3,3.677054277527e-23,,,
buy,BTC,5.185522884680582e-29,70910.0,3.3093488497743e-23,,,
buy,BTC,4.6590965850046967e-29,71029.84,2.97841396479687e-23,,,
buy,BTC,4.1915759131269145e-29,71057.14,2.680572568317183e-23,,,
buy,BTC,3.771470373995333e-29,71075.0,2.4125153114854646e-23,,,
buy,BTC,3.402701426636762e-29,70900.0,2.171263780336918e-23,,,
buy,BTC,3.060705374228916e-29,70939.98,1.9541374023032263e-23,,,
buy,BTC,2.762765798266149e-29,70731.2,1.7587236620729037e-23,,,
buy,BTC,2.4953694501377683e-29,70479.49,1.5828512958656134e-23,,,
buy,BTC,2.2479857772294057e-29,70411.98,1.424566166279052e-23,,,
buy,BTC,2.0183717367392645e-29,70579.97,1.2821095496511468e-23,,,
buy,BTC,1.815480719530421e-29,70620.94,1.153898594686032e-23,,,
buy,BTC,1.6316437097308557e-29,70720.01,1.0385087352174288e-23,,,
buy,BTC,1.4678647535031692e-29,70749.62,9.346578616956859e-24,,,
buy,BTC,1.3221301948793275e-29,70693.33,8.411920755261174e-24,,,
buy,BTC,1.1889202045353768e-29,70752.61,7.570728679735056e-24,,,
buy,BTC,1.0702112099184833e-29,70740.51,6.813655811761551e-24,,,
buy,BTC,9.62532213650785e-30,70788.86,6.132290230585396e-24,,,
buy,BTC,8.669077217557805e-30,70737.52,5.5190612075268565e-24,,,
buy,BTC,7.79342499723845e-30,70816.89,4.9671550867741706e-24,,,
buy,BTC,7.005760689127237e-30,70901.01,4.470439578096753e-24,,,
buy,BTC,6.307214642609741e-30,70878.19,4.023395620287078e-24,,,
buy,BTC,5.6824892876430775e-30,70803.4,3.62105605825837e-24,,,
buy,BTC,5.1124648013565966e-30,70827.99,3.2589504524325327e-24,,,
buy,BTC,4.6030984767771396e-30,70799.06,2.9330554071892796e-24,,,
buy,BTC,4.144478053176732e-30,70770.2,2.6397498664703516e-24,,,
buy,BTC,3.726586443074318e-30,70835.6,2.3757748798233164e-24,,,
buy,BTC,3.35400876589344e-30,70833.89,2.1381973918409848e-24,,,
buy,BTC,3.0165143738044352e-30,70883.05,1.9243776526568864e-24,,,
buy,BTC,2.717034784148799e-30,70826.39,1.7319398873911977e-24,,,
buy,BTC,2.4481030605052963e-30,70746.2,1.5587458986520778e-24,,,
buy,BTC,2.2020001187382024e-30,70787.73,1.40287130878687e-24,,,
buy,BTC,1.9803378159046727e-30,70840.0,1.262584177908183e-24,,,
buy,BTC,1.7836873740139275e-30,70785.06,1.1363257601173646e-24,,,
buy,BTC,1.6059702354833007e-30,70756.34,1.0226931841056282e-24,,,
buy,BTC,1.4462396515901434e-30,70713.95,9.204238656950654e-25,,,
buy,BTC,1.2995915170884165e-30,70824.09,8.283814791255588e-25,,,
buy,BTC,1.169752438934082e-30,70816.82,7.455433312130029e-25,,,
buy,BTC,1.0502033250322127e-30,70990.38,6.709889980917026e-25,,,
buy,BTC,9.459458480003669e-31,70933.13,6.038900982825323e-25,,,
buy,BTC,8.506729614998069e-31,70989.69,5.435010884542791e-25,,,
buy,BTC,7.635458357744448e-31,71181.2,4.891509796088512e-25,,,
buy,BTC,6.873849682689895e-31,71161.14,4.402358816479661e-25,,,
buy,BTC,6.190265281558409e-31,71117.45,3.9621229348316945e-25,,,
buy,BTC,5.562707450583988e-31,71226.52,3.565910641348525e-25,,,
buy,BTC,5.007745124591531e-31,71207.91,3.2093195772136727e-25,,,
buy,BTC,4.4998872366989245e-31,71320.0,2.888387619492305e-25,,,
buy,BTC,4.047081671551524e-31,71369.64,2.5995488575430746e-25,,,
buy,BTC,3.6464118096117502e-31,71290.6,2.339593971788767e-25,,,
buy,BTC,3.284894223899292e-31,71222.81,2.1056345746098903e-25,,,
buy,BTC,2.9558283505691457e-31,71236.7,1.8950711171489012e-25,,,
buy,BTC,2.661728889066816e-31,71197.0,1.705564005434011e-25,,,
buy,BTC,2.393246688707206e-31,71265.7,1.53500760489061e-25,,,
buy,BTC,2.155780573930001e-31,71204.26,1.3815068444015491e-25,,,
buy,BTC,1.9383959959960351e-31,71270.62,1.2433561599613942e-25,,,
buy,BTC,1.74827024250462e-31,71119.22,1.1190205439652548e-25,,,
buy,BTC,1.573647006891512e-31,71110.01,1.0071184895687292e-25,,,
buy,BTC,1.416880261070244e-31,71080.0,9.064066406118564e-26,,,
buy,BTC,1.2736093614265226e-31,71168.34,8.157659765506707e-26,,,
buy,BTC,1.147103978176654e-31,71115.26,7.341893788956036e-26,,,
buy,BTC,1.032365417783045e-31,71117.2,6.607704410060432e-26,,,
buy,BTC,9.291500413918345e-32,71115.58,5.946933969054389e-26,,,
buy,BTC,8.351858227007894e-32,71204.92,5.35224057214895e-26,,,
buy,BTC,7.516972217874746e-32,71202.08,4.817016514934055e-26,,,
buy,BTC,6.755788703627995e-32,71302.06,4.3353148634406497e-26,,,
buy,BTC,6.075355653574116e-32,71359.03,3.9017833770965847e-26,,,
buy,BTC,5.475362625525426e-32,71260.73,3.511605039386926e-26,,,
buy,BTC,4.922993229684062e-32,71330.69,3.1604445354482335e-26,,,
buy,BTC,4.427796282558791e-32,71377.37,2.8444000819034104e-26,,,
buy,BTC,3.986714617177731e-32,71346.97,2.5599600737130692e-26,,,
buy,BTC,3.5853139799637616e-32,71401.28,2.3039640663417622e-26,,,
buy,BTC,3.221146128429214e-32,71526.22,2.073567659707586e-26,,,
buy,BTC,2.892005104194681e-32,71700.0,1.8662108937368272e-26,,,
buy,BTC,2.596286357969104e-32,71880.01,1.6795898043631445e-26,,,
buy,BTC,2.334929913257223e-32,71933.2,1.51163082392683e-26,,,
buy,BTC,2.128439052042808e-32,71020.63,1.3604677415341472e-26,,,
buy,BTC,1.9098548764140138e-32,71234.09,1.2244209673807324e-26,,,
buy,BTC,1.719885373907455e-32,71192.01,1.1019788706426592e-26,,,
buy,BTC,1.5438645557103547e-32,71377.95,9.917809835783932e-27,,,
buy,BTC,1.386289620126428e-32,71542.12,8.926028852205539e-27,,,
buy,BTC,1.2477918171354196e-32,71534.6,8.033425966984984e-27,,,
buy,BTC,1.1255524788141687e-32,71373.18,7.230083370286486e-27,,,
buy,BTC,1.0134682305604508e-32,71340.01,6.507075033257837e-27,,,
buy,BTC,9.111834021823392e-33,71413.45,5.856367529932053e-27,,,
buy,BTC,8.19864382268585e-33,71430.93,5.270730776938848e-27,,,
buy,BTC,7.390507048807389e-33,71317.58,4.743657699244963e-27,,,
buy,BTC,6.672856618104389e-33,71088.86,4.269291929320467e-27,,,
buy,BTC,6.017748860836517e-33,70945.0,3.8423627363884205e-27,,,
buy,BTC,5.403289249620379e-33,71111.55,3.4581264627495786e-27,,,
buy,BTC,4.865360452973507e-33,71076.47,3.1123138164746205e-27,,,
buy,BTC,4.372355362576862e-33,71181.63,2.8010824348271586e-27,,,
buy,BTC,3.942910746483451e-33,71040.98,2.5209741913444427e-27,,,
buy,BTC,3.557006360269656e-33,70873.48,2.2688767722099982e-27,,,
buy,BTC,3.210734954660939e-33,70665.34,2.0419890949889985e-27,,,
buy,BTC,2.8989862508794946e-33,70438.04,1.8377901854900988e-27,,,
buy,BTC,2.615698724623152e-33,70260.01,1.654011166941089e-27,,,
buy,BTC,2.3695216348343816e-33,69803.59,1.48861005024698e-27,,,
buy,BTC,2.1684053417152425e-33,68649.99,1.339749045222282e-27,,,
buy,BTC,1.9405119438755055e-33,69041.01,1.2057741407000538e-27,,,
buy,BTC,1.7418158909656695e-33,69225.12,1.0851967266300484e-27,,,
buy,BTC,1.5692365184795774e-33,69154.44,9.766770539670435e-28,,,
buy,BTC,1.4136737085208208e-33,69087.87,8.79009348570339e-28,,,
buy,BTC,1.2702709731867855e-33,69198.57,7.911084137133052e-28,,,
buy,BTC,1.1391377918922146e-33,69448.0,7.119975723419747e-28,,,
buy,BTC,1.028080960990367e-33,69255.01,6.407978151077772e-28,,,
buy,BTC,9.274558778263436e-34,69092.0,5.7671803359699945e-28,,,
buy,BTC,8.34966609759349e-34,69070.79,5.190462302372995e-28,,,
buy,BTC,7.5003515781891795e-34,69202.92,4.671416072135696e-28,,,
buy,BTC,6.740082057101195e-34,69308.0,4.204274464922126e-28,,,
buy,BTC,6.061516432027177e-34,69360.11,3.783847018429913e-28,,,
buy,BTC,5.4554678258994e-34,69358.8,3.405462316586922e-28,,,
buy,BTC,4.91470190655443e-34,69291.33,3.0649160849282295e-28,,,
buy,BTC,4.4258709636695074e-34,69250.01,2.7584244764354065e-28,,,
buy,BTC,3.97983678317571e-34,69309.99,2.482582028791866e-28,,,
buy,BTC,3.5797866312788267e-34,69350.0,2.2343238259126795e-28,,,
buy,BTC,3.221512062861248e-34,69356.37,2.0108914433214116e-28,,,
buy,BTC,2.893410615003686e-34,69499.0,1.8098022989892704e-28,,,
buy,BTC,2.608110494207734e-34,69391.32,1.6288220690903434e-28,,,
buy,BTC,2.3492057895287584e-34,69335.01,1.465939862181309e-28,,,
buy,BTC,2.113771515545955e-34,69351.86,1.3193458759631782e-28,,,
buy,BTC,1.9022917773953049e-34,69355.6,1.1874112883668603e-28,,,
buy,BTC,1.7124477767044423e-34,69340.0,1.0686701595301743e-28,,,
buy,BTC,1.5386004255711307e-34,69457.29,9.618031435771568e-29,,,
buy,BTC,1.3843527252101304e-34,69476.74,8.656228292194411e-29,,,
buy,BTC,1.247268184721427e-34,69401.5,7.79060546297497e-29,,,
buy,BTC,1.1235371483288314e-34,69339.99,7.011544916677473e-29,,,
buy,BTC,1.0105156827710845e-34,69385.81,6.310390425009725e-29,,,
buy,BTC,9.087322651579657e-35,69441.69,5.679351382508753e-29,,,
buy,BTC,8.175817693149484e-35,69465.24,5.111416244257878e-29,,,
buy,BTC,7.362763904649209e-35,69422.52,4.60027461983209e-29,,,
buy,BTC,6.628528897121993e-35,69401.14,4.1402471578488814e-29,,,
buy,BTC,5.962178654296913e-35,69441.85,3.726222442063993e-29,,,
buy,BTC,5.367486586138038e-35,69422.11,3.353600197857594e-29,,,
buy,BTC,4.82649488474124e-35,69483.14,3.0182401780718344e-29,,,
buy,BTC,4.342255557618692e-35,69508.58,2.716416160264651e-29,,,
buy,BTC,3.907557779789415e-35,69516.98,2.444774544238186e-29,,,
buy,BTC,3.5211063259565996e-35,69432.0,2.2002970898143674e-29,,,
buy,BTC,3.1695896033842717e-35,69418.99,1.9802673808329305e-29,,,
buy,BTC,2.854800767337373e-35,69366.22,1.7822406427496373e-29,,,
buy,BTC,2.5698256442183885e-35,69352.59,1.6040165784746735e-29,,,
buy,BTC,2.3140392616194493e-35,69316.74,1.4436149206272063e-29,,,
buy,BTC,2.0841546269489933e-35,69266.21,1.2992534285644858e-29,,,
buy,BTC,1.874651444259817e-35,69306.4,1.1693280857080372e-29,,,
buy,BTC,1.6882442172318588e-35,69262.97,1.0523952771372334e-29,,,
buy,BTC,1.5181697592862573e-35,69320.0,9.4715574942351e-30,,,
buy,BTC,1.3660692037869086e-35,69334.39,8.52440174481159e-30,,,
buy,BTC,1.2281937793291054e-35,69406.0,7.671961570330431e-30,,,
buy,BTC,1.1058713631547864e-35,69374.81,6.904765413297388e-30,,,
buy,BTC,9.958780947977465e-36,69333.44,6.214288871967649e-30,,,
buy,BTC,8.955330013887248e-36,69392.07,5.592859984770884e-30,,,
buy,BTC,8.04736044828486e-36,69499.31,5.033573986293795e-30,,,
buy,BTC,7.236551886965952e-36,69557.63,4.5302165876644156e-30,,,
buy,BTC,6.510596945288328e-36,69582.2,4.077194928897974e-30,,,
buy,BTC,5.8690642678566046e-36,69469.25,3.669475436008177e-30,,,
buy,BTC,5.2855314266999805e-36,69424.91,3.302527892407359e-30,,,
buy,BTC,4.758977159851085e-36,69395.75,2.9722751031666233e-30,,,
buy,BTC,4.280570160601033e-36,69436.43,2.675047592849961e-30,,,
buy,BTC,3.851580153340501e-36,69453.25,2.407542833564965e-30,,,
buy,BTC,3.466663719968484e-36,69448.41,2.1667885502084684e-30,,,
buy,BTC,3.119592173520484e-36,69457.43,1.9501096951876215e-30,,,
buy,BTC,2.808206262217885e-36,69443.25,1.7550987256688594e-30,,,
buy,BTC,2.5280125129852007e-36,69426.03,1.5795888531019734e-30,,,
buy,BTC,2.2772780843480767e-36,69363.02,1.4216299677917761e-30,,,
buy,BTC,2.0483253503616857e-36,69404.5,1.2794669710125985e-30,,,
buy,BTC,1.8421951340497544e-36,69453.39,1.1515202739113386e-30,,,
buy,BTC,1.6571414833009255e-36,69488.35,1.0363682465202048e-30,,,
buy,BTC,1.4911921377639646e-36,69499.31,9.327314218681844e-31,,,
buy,BTC,1.3443709506721478e-36,69380.51,8.39458279681366e-31,,,
buy,BTC,1.2101879967046739e-36,69365.94,7.555124517132294e-31,,,
buy,BTC,1.0888792622337343e-36,69384.41,6.799612065419065e-31,,,
buy,BTC,9.805313146818522e-37,69346.2,6.119650858877158e-31,,,
buy,BTC,8.830309514057312e-37,69302.79,5.507685772989442e-31,,,
buy,BTC,7.94069824603994e-37,69360.22,4.956917195690498e-31,,,
buy,BTC,7.1559364742175525e-37,69270.0,4.461225476121448e-31,,,
buy,BTC,6.444210097096596e-37,69228.43,4.015102928509303e-31,,,
buy,BTC,5.790310928854987e-37,69341.75,3.6135926356583726e-31,,,
buy,BTC,5.204655214162252e-37,69430.01,3.252233372092535e-31,,,
buy,BTC,4.686161889644967e-37,69400.79,2.9270100348832817e-31,,,
buy,BTC,4.22163711393792e-37,69333.53,2.6343090313949535e-31,,,
buy,BTC,3.79552807179097e-37,69405.6,2.370878128255458e-31,,,
buy,BTC,3.4132173714420074e-37,69461.68,2.1337903154299125e-31,,,
buy,BTC,3.071085216352031e-37,69480.01,1.9204112838869212e-31,,,
buy,BTC,2.765233546513465e-37,69448.43,1.7283701554982292e-31,,,
buy,BTC,2.488460802679575e-37,69455.39,1.5555331399484064e-31,,,
buy,BTC,2.2404334090523776e-37,69430.01,1.3999798259535658e-31,,,
buy,BTC,2.017283216312745e-37,69399.27,1.2599818433582092e-31,,,
buy,BTC,1.8170543730469402e-37,69342.0,1.1339836590223883e-31,,,
buy,BTC,1.6341981484043184e-37,69390.83,1.0205852931201495e-31,,,
buy,BTC,1.470856125427456e-37,69387.16,9.185267638081345e-32,,,
buy,BTC,1.3227148140147734e-37,69442.54,8.26674087427321e-32,,,
buy,BTC,1.1908962476406003e-37,69416.13,7.44006678684589e-32,,,
buy,BTC,1.071088820660584e-37,69462.65,6.6960601081613e-32,,,
buy,BTC,9.642943704149338e-38,69440.0,6.02645409734517e-32,,,
buy,BTC,8.673652989846244e-38,69480.0,5.423808687610653e-32,,,
buy,BTC,7.80628769086162e-38,69480.0,4.881427818849588e-32,,,
buy,BTC,7.028402305058607e-38,69452.88,4.393285036964629e-32,,,
buy,BTC,6.325379925736866e-38,69454.88,3.953956533268166e-32,,,
buy,BTC,5.691010613503398e-38,69477.23,3.5585608799413494e-32,,,
buy,BTC,5.122157265661679e-38,69473.87,3.202704791947214e-32,,,
buy,BTC,4.6111700982432667e-38,69455.36,2.8824343127524927e-32,,,
buy,BTC,4.1497758605708214e-38,69460.0,2.5941908814772434e-32,,,
buy,BTC,3.734798812204326e-38,69459.99,2.3347717933295192e-32,,,
buy,BTC,3.364133353922861e-38,69401.88,2.1012946139965673e-32,,,
buy,BTC,3.028794032968676e-38,69377.27,1.8911651525969105e-32,,,
buy,BTC,2.7260926303284414e-38,69372.74,1.7020486373372194e-32,,,
buy,BTC,2.4533747963983695e-38,69375.81,1.5318437736034974e-32,,,
buy,BTC,2.2073640586952103e-38,69396.97,1.3786593962431477e-32,,,
buy,BTC,1.9869941461332573e-38,69384.17,1.2407934566188328e-32,,,
buy,BTC,1.787760599927142e-38,69404.9,1.1167141109569494e-32,,,
buy,BTC,1.60939752763367e-38,69387.09,1.0050426998612544e-32,,,
buy,BTC,1.450238932746338e-38,69301.87,9.04538429875129e-33,,,
buy,BTC,1.3046013474612687e-38,69334.47,8.140845868876161e-33,,,
